price,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
660,2,1,1,2,1,100,0.5,,1
2000,5,1,1,0,23,88,0.9,1,1
300,2,1,,1,0,,0.8,1,0
300,2,1,1,0,0,,0.96,0.77,266
965,5,1,1,2,173,95,1,1,2
5500,3,2.5,2,2,0,,1,0.83,12
650,2,1,1,1,10,98,1,0.67,1
490,2,1,1,1,2,100,1,1,0
2200,2,1,1,1,0,,1,0.35,225
766,2,1.5,1,2,0,,0.9,1,2
371,1,1,1,1,22,95,1,,1
701,2,1,1,2,0,,0.8,1,7
2986,7,2.5,3,5,9,96,1,0.79,1
1651,2,1,1,1,0,,0.8,1,7
450,2,,1,3,0,,,0.5,1
351,2,1,1,1,0,,,,1
280,2,1,,1,1,60,0.67,,2
1551,2,1,1,1,0,,0.8,1,7
1150,4,1,1,2,15,99,1,0.73,2
400,3,1,,2,0,,0.8,1,0
1600,4,2,2,1,4,95,0.7,0.56,0
720,2,1,1,1,29,84,0.82,0.84,8
1014,3,1,1,1,39,96,1,0.5,1
1500,4,1,,1,0,,0,,1
5171,4,1.5,2,2,5,100,0.83,0.68,2
69429,6,3,3,6,0,,1,,1
500,2,1,1,1,19,94,0.25,0,1
5038,7,2,3,6,5,100,,,1
1500,3,1,1,1,30,89,0.9,0.67,4
988,2,1,,2,18,98,1,0.73,2
701,2,1,1,1,17,99,0.8,1,7
500,2,1,1,1,1,,0,,1
3119,6,2,4,4,16,94,1,0.83,1
880,3,1,2,2,3,70,,,1
1201,2,1,1,1,0,,0.8,1,7
1001,2,1,1,1,0,,0.8,1,7
1600,2,1,1,1,0,,,,1
800,3,1,2,2,23,92,0.67,0.8,1
1294,4,1,1,1,36,98,1,1,1
505,1,1,,1,0,,0,,1
500,15,4,4,6,6,90,1,0.94,3
293,1,1.5,1,1,23,97,1,1,3
800,2,1.5,1,1,1,,,,0
199,1,1.5,1,1,0,,0.75,1,2
500,15,4,4,5,5,80,1,0.94,3
500,15,4,4,5,4,90,1,0.94,3
620,4,1,2,2,0,,1,1,1
282,1,1.5,1,1,20,94,1,1,3
800,4,1,1,2,13,83,0,0,1
266,1,1,1,1,13,90,1,1,3
650,4,2.5,3,8,0,,0.78,,1
380,2,1,1,1,1,100,1,1,5
3000,2,1,1,1,2,100,,,1
1200,4,3,3,,0,,,,1
320,3,1,1,2,18,98,1,0.67,1
352,2,1,,1,5,100,0.9,0.8,2
127,1,1,1,1,1,100,,1,1
480,6,1,1,4,0,,1,1,2
235,1,1,1,1,10,98,,1,1
2000,3,1,1,1,0,,,,1
1100,3,1,1,2,1,80,,0.5,6
330,2,1,1,1,0,,0.67,,3
10000,5,2,3,2,2,80,0.8,0,2
550,2,1,2,1,0,,0.5,0,1
285,2,2.5,1,2,0,,0.67,,3
850,2,1,1,1,0,,,0.5,6
314,3,1,1,3,1,,0.5,,2
4650,1,1,,1,0,,,,1
500,2,1,,0,6,83,,,3
468,3,1,1,1,27,96,,,1
3347,7,2,3,4,3,73,1,1,3
210,2,1,1,1,12,86,,0,1
860,6,1.5,2,3,8,91,1,0.33,1
988,2,1,1,1,0,,0,,0
930,2,1,1,2,0,,,0.5,6
450,2,2,1,1,76,97,0.5,0,6
820,3,1,2,2,5,92,1,,1
600,2,1,2,3,1,80,,,1
480,2,1,1,0,0,,,,3
1000,1,2,1,1,0,,,0.8,1
4650,1,1,,1,0,,,,1
4650,1,1,,1,0,,0,,1
299,1,1,1,1,0,,0.7,1,31
972,6,1,2,5,1,80,0.14,0,9
4650,1,1,,1,0,,,,1
4650,1,1,,1,0,,,,1
220,1,1,1,1,0,,1,1,19
4650,1,1,,1,0,,,,1
700,2,1,1,1,1,,0.6,,1
300,1,1,,1,5,100,1,0.99,7
1199,5,1,2,3,2,100,1,0.8,1
1000,2,1,1,1,0,,,,1
400,2,1,1,2,0,,0,,4
400,2,1,1,2,0,,0,,4
400,1,1,1,1,0,,0,,4
464,2,1,1,1,0,,0,,0
999,2,1,1,1,0,,,,1
130,1,3,1,1,1,80,0.44,0.5,4
279,3,0,,1,0,,,,1
231,1,1.5,1,1,4,100,1,1,1
329,2,1,,1,0,,1,0.99,7
480,3,1,2,1,0,,1,,3
542,1,1,1,1,5,96,1,1,3
500,2,1,2,2,1,,1,,3
334,1,1,1,1,1,100,1,1,3
310,2,1,,1,1,,1,0.99,7
298,2,,1,1,142,96,1,0.86,1
298,10,1,,1,5,92,1,0.99,7
314,2,1,1,1,0,,0.75,1,3
260,2,1,,1,5,95,1,0.99,7
137,1,1,1,1,0,,1,1,3
414,2,1,1,1,1,100,0.75,1,3
600,4,2,1,2,0,,,,1
589,1,1,1,1,1,,,,1
1915,4,1.5,3,3,0,,0,1,0
359,2,1,,1,78,88,1,0.99,7
486,3,1,,2,35,91,1,0.99,7
246,2,1,1,1,0,,0.95,0.69,386
680,4,1,2,2,13,98,0.98,0.95,3
216,2,1,1,1,0,,0.95,0.69,386
450,2,1,1,1,0,,1,1,37
216,1,1,1,1,0,,1,0.8,369
200,2,1,1,1,0,,0.95,0.69,386
258,2,1,1,1,0,,0.95,0.69,386
293,1,1,1,1,0,,0.95,0.69,386
283,1,1,,1,0,,0.95,0.69,386
315,2,1,1,1,3,100,0,0.62,1
213,1,2,,1,0,,0.95,0.69,386
200,2,2,1,1,0,,1,0.8,369
196,2,1,1,1,0,,0.95,0.69,386
166,1,1,1,1,0,,0.95,0.69,386
183,1,2,1,1,0,,0.95,0.69,386
283,2,1,1,1,0,,0.95,0.69,386
243,2,1,1,1,0,,0.95,0.69,386
462,2,1,1,2,14,89,0,,1
835,8,1,4,4,0,,0.95,0.69,386
267,1,1,,1,0,,0.95,0.69,386
183,2,1,1,1,0,,0.95,0.69,386
350,1,1,1,0,8,100,1,1,1
263,2,1,1,1,0,,0.95,0.69,386
230,2,1,1,1,0,,0.95,0.69,386
246,2,1,1,1,0,,0.95,0.69,386
890,4,1,2,1,25,91,1,0.89,1
320,2,1,1,1,0,,0.95,0.69,386
243,2,1,1,1,0,,0.95,0.69,386
306,2,1,1,1,0,,0.95,0.69,386
115,9,2,1,8,7,80,1,1,64
630,2,1,,1,0,,1,0.35,225
580,1,1,1,1,0,,1,,2
300,2,1,1,1,0,,1,1,37
243,2,1,1,1,0,,1,0.8,369
333,2,1,,1,42,86,0.98,0.73,101
200,1,1,1,1,0,,0.95,0.69,386
250,2,1,1,2,0,,1,1,18
750,2,1,,1,0,,1,0.33,239
280,1,1,1,1,0,,1,0.79,6
350,1,1,,1,0,,1,0.33,239
1200,4,1,2,1,0,,0,,1
200,2,1,1,1,0,,1,1,18
450,1,1,,1,2,70,1,,1
263,2,1,1,1,0,,0.95,0.69,386
195,2,1,,1,0,,0.95,0.69,386
252,2,1,,1,6,90,0.98,0.73,101
511,2,1,,1,0,,1,0.33,239
226,2,2,1,1,0,,0.95,0.69,386
685,2,1,1,2,0,,1,0.33,239
700,2,1,1,2,0,,1,0.35,225
870,2,1,,1,1,100,,,1
274,2,1,1,1,0,,0.95,0.69,386
380,2,1,1,1,1,80,1,1,37
300,2,1,1,1,0,,1,1,37
700,2,1,,1,2,90,,,0
329,2,1,1,1,0,,1,1,37
450,2,1,1,2,1,100,1,1,37
700,7,2,3,4,0,,,,1
570,4,1,1,3,0,,1,1,37
368,4,2,1,4,1,100,1,1,64
176,2,2,1,1,0,,0.95,0.69,386
430,2,1,1,2,0,,1,1,37
250,2,1,1,1,0,,1,1,37
110,2,1,,1,0,,0.95,0.69,386
274,2,1,,1,0,,0.95,0.69,386
250,1,1,1,0,0,,0.95,0.69,386
442,3,1,,2,28,83,0.98,0.73,101
144,1,1,1,0,0,,0.95,0.77,230
235,1,0,,1,8,86,0,,1
300,2,1,1,1,0,,,,9
290,1,1.5,1,1,0,,1,1,37
233,2,1,1,1,0,,0.95,0.69,386
183,2,2,1,1,0,,0.95,0.69,386
390,2,1,1,1,0,,,,1
360,1,1,,1,0,,1,0.35,225
230,2,1,1,1,4,100,1,1,3
230,2,1,1,1,72,98,1,1,3
800,1,1,1,1,1,,1,,1
217,2,1,1,1,0,,1,1,18
750,2,1,,1,0,,1,0.35,225
213,1,2,,1,0,,0.95,0.69,386
243,2,1,1,1,0,,1,0.8,369
475,2,1,,1,0,,1,0.35,225
455,2,1,,1,0,,1,0.33,239
258,2,1,,1,0,,0.95,0.69,386
798,6,1,3,3,1,100,0.88,0.51,0
1424,10,2,3,6,158,88,0.67,0.94,5
750,2,1,1,1,0,,,,0
258,1,1,,1,0,,0.95,0.69,386
217,1,1,1,1,0,,0.95,0.69,386
258,1,1,1,1,0,,0.95,0.69,386
200,2,1,4,1,0,,0,,2
283,1,1,,1,0,,0.95,0.69,386
105,1,1,1,1,0,,0.95,0.69,386
176,1,1,1,1,0,,0.95,0.69,386
213,1,2,,1,0,,0.95,0.69,386
188,1,1,1,1,33,90,0.71,1,6
270,2,1,1,1,0,,0.95,0.69,386
1000,4,1,,1,0,,,,1
200,2,1,1,1,0,,0.95,0.69,386
649,4,1,2,2,4,90,0.29,0.5,3
200,2,1,1,1,0,,0.95,0.69,386
273,1,1,1,1,0,,0.95,0.69,386
193,1,2,1,1,0,,0.95,0.69,386
210,2,1,1,1,0,,0.95,0.69,386
203,2,1,1,1,0,,0.95,0.69,386
183,1,2,1,1,0,,0.95,0.69,386
585,1,1,,1,1,100,1,0.33,239
235,1,2,1,1,0,,0.95,0.69,386
183,1,1,1,1,0,,0.95,0.69,386
280,2,2,,1,0,,0.95,0.69,386
750,2,1,,1,0,,1,0.33,239
180,1,2,,1,0,,0.95,0.69,386
203,2,1,1,1,0,,0.95,0.69,386
83,1,2,1,1,0,,1,0.8,369
233,2,1,,1,4,90,1,1,1
213,1,2,,1,0,,0.95,0.69,386
176,2,2,1,1,0,,0.95,0.69,386
166,1,1,1,1,0,,0.95,0.69,386
161,1,1,1,1,0,,0.95,0.69,386
250,1,1,1,0,0,,0.95,0.69,386
1100,2,1,1,1,0,,0,0,1
274,2,1,,1,0,,0.95,0.69,386
274,2,1,,1,0,,0.95,0.69,386
274,2,1,,1,0,,0.95,0.69,386
283,2,1,,1,0,,0.95,0.69,386
226,2,2,1,1,0,,0.95,0.69,386
600,2,1,,1,0,,1,0.33,239
209,1,1,1,1,0,,0.95,0.69,386
440,2,1.5,1,1,0,,1,1,37
209,1,1,1,1,0,,0.95,0.69,386
280,1,1,,0,3,100,1,0.82,4
520,2,1,1,1,0,,,,2
480,1,1,1,1,1,,,,1
430,2,1,1,1,1,100,1,1,37
167,1,1,1,1,1,40,0.96,0.77,266
217,2,1,1,1,0,,1,0.8,369
185,2,1,,1,0,,0.95,0.69,386
183,2,2,1,1,0,,0.95,0.69,386
193,1,2,1,1,0,,0.95,0.69,386
300,2,1,,1,47,85,1,1,2
210,1,1,1,1,0,,0.96,0.77,266
750,2,1,1,1,1,60,0,1,4
750,3,1,1,1,0,,0,1,4
216,1,1,1,0,0,,0.95,0.69,386
1000,4,1,1,2,0,,0.8,0,0
520,8,1,4,4,0,,0.95,0.69,386
283,2,2,1,1,0,,1,0.8,369
270,1,1,1,1,0,,0.95,0.69,386
696,4,1,2,2,41,96,1,1,3
386,4,2,2,1,3,87,0.25,1,3
260,2,1,,1,0,,1,0.8,369
283,1,1,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
235,2,2,1,1,0,,0.95,0.69,386
177,1,2,1,1,0,,0.95,0.69,386
187,2,2,1,1,0,,0.95,0.69,386
187,2,2,1,1,0,,0.95,0.69,386
187,2,2,1,1,0,,0.95,0.69,386
550,2,1,,1,0,,1,0.33,239
203,2,1,1,1,0,,0.95,0.69,386
266,2,1,1,1,0,,0.95,0.69,386
251,2,1,1,1,0,,0.95,0.69,386
850,3,1,1,1,0,,0,1,4
1609,6,2,2,2,28,98,1,1,3
203,2,1,1,1,0,,0.95,0.69,386
240,2,1,1,1,0,,0.95,0.69,386
251,2,1,1,1,0,,0.95,0.69,386
251,2,1,1,1,0,,0.95,0.69,386
274,2,1,1,1,0,,0.95,0.69,386
274,2,1,,1,0,,0.95,0.69,386
274,2,1,,1,0,,0.95,0.69,386
135,2,1,,1,1,100,0.95,0.69,386
200,2,1,2,3,1,80,,,1
200,2,1,1,1,0,,0.95,0.69,386
167,1,1,1,1,0,,0.96,0.77,266
264,2,1,1,1,0,,0.95,0.69,386
810,2,1,,1,0,,1,0.33,239
104,1,1,1,1,0,,1,0.8,369
210,2,1,1,1,0,,0.95,0.69,386
777,2,1,,1,0,,1,0.33,239
233,2,2,1,1,0,,0.95,0.69,386
183,2,2,1,1,0,,0.95,0.69,386
640,2,1,1,1,12,98,0.71,1,3
235,2,1,1,1,0,,0.95,0.69,386
250,2,2,1,1,0,,0.95,0.69,386
200,2,1,1,1,0,,1,0.8,369
310,1,1,1,1,0,,0.95,0.69,386
306,1,1,1,1,0,,0.95,0.69,386
181,1,1,1,1,1,80,0.96,0.77,266
274,2,1,,1,0,,0.95,0.69,386
274,2,1,,1,0,,0.95,0.69,386
203,2,1,1,1,0,,0.95,0.69,386
273,2,1,1,1,0,,0.95,0.69,386
265,1,1,1,1,0,,1,0.8,369
255,2,1,1,1,0,,0.95,0.69,386
258,2,1,1,1,0,,0.95,0.69,386
226,2,2,1,1,0,,0.95,0.69,386
193,2,2,1,1,0,,0.95,0.69,386
183,2,2,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
184,2,1,1,1,0,,0.95,0.69,386
183,1,2,1,1,0,,0.95,0.69,386
250,1,1,1,1,0,,0.96,0.77,266
233,1,2,1,1,0,,0.95,0.69,386
266,1,1,1,1,0,,0.95,0.69,386
150,2,2,1,1,0,,0.95,0.77,230
243,2,1,1,1,0,,0.95,0.69,386
410,2,1,,1,0,,1,0.35,225
283,2,1,,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
251,2,1,1,1,0,,0.95,0.69,386
850,3,1,1,1,0,,0,1,4
2000,8,2,1,7,26,95,1,,1
150,1,1,1,0,0,,0.96,0.77,266
213,1,2,,1,0,,0.95,0.69,386
273,1,1,1,1,0,,0.95,0.69,386
233,1,1,1,1,0,,0.95,0.69,386
950,3,1,1,2,11,100,0.7,0.5,1
153,1,1,1,1,0,,1,0.8,369
200,1,2,1,1,0,,0.95,0.69,386
188,1,1,1,1,19,89,0.71,1,6
402,5,1,3,1,0,,0.95,0.69,386
300,2,1.5,1,0,0,,1,1,37
251,2,1,1,1,0,,0.95,0.69,386
233,2,1,,1,18,91,1,1,1
272,2,1,,1,12,98,1,1,1
293,2,1,,1,12,95,1,1,1
1756,5,1,2,1,11,100,1,0.98,13
293,2,1,,1,0,,1,0.8,369
273,2,1,1,1,0,,0.95,0.69,386
500,1,2,2,1,8,90,1,1,1
450,2,1,1,1,0,,0.7,0.43,2
283,2,1,1,1,0,,0.95,0.69,386
216,1,1,1,1,0,,0.95,0.69,386
700,2,1,,1,0,,1,0.35,225
202,1,1,,1,12,98,1,1,1
326,2,1,1,1,0,,1,0.8,369
183,1,1,1,1,0,,1,0.8,369
293,1,1,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
219,1,1,1,1,0,,0.95,0.69,386
183,2,2,1,1,0,,1,0.8,369
216,2,1,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
273,2,1,1,0,0,,1,0.8,369
216,2,1,1,1,0,,0.95,0.69,386
226,2,1,1,1,0,,0.95,0.69,386
450,2,1,,1,0,,1,0.33,239
210,1,1,1,1,0,,1,0.8,369
216,2,1,1,1,0,,1,0.8,369
260,2,1,1,1,0,,0.95,0.69,386
500,2,1,,1,0,,1,0.33,239
225,2,1,1,1,0,,0.95,0.69,386
263,2,1,1,1,0,,0.95,0.69,386
251,2,1,1,1,0,,0.95,0.69,386
240,2,1,1,1,0,,0.95,0.69,386
300,1,1,,1,0,,,,1
170,1,1,1,1,1,100,1,1,18
280,2,1,,1,15,97,1,1,1
530,2,1,,1,0,,1,0.35,225
101,2,1,,1,0,,0.95,0.69,386
1938,4,1,1,2,0,,,,1
264,2,1,1,1,0,,0.95,0.69,386
267,2,1,1,1,0,,1,0.8,369
500,2,1,1,1,0,,1,1,37
283,1,1,1,1,0,,0.95,0.69,386
585,8,1,3,3,31,95,0.7,0.97,16
1200,6,1,2,3,52,92,1,0.67,23
215,1,1,,1,0,,0.95,0.77,230
293,1,1,,1,0,,0.95,0.77,230
1000,3,1,1,1,0,,1,0.67,23
260,1,1,1,1,0,,0.95,0.69,386
191,2,1,1,1,0,,1,1,18
235,2,1,1,1,0,,0.95,0.69,386
243,2,1,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
216,1,1,1,1,0,,1,0.8,369
235,2,1,1,1,0,,0.95,0.69,386
283,1,1,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
500,4,1,4,4,2,80,1,,1
140,2,2,1,1,0,,0.95,0.69,386
213,1,2,,1,0,,0.95,0.69,386
180,1,2,,1,0,,0.95,0.69,386
150,2,1,1,1,0,,,,2
1069,7,2,2,2,0,,1,0.99,10
750,2,1,1,1,5,100,1,0.25,2
258,2,1,1,1,0,,0.95,0.69,386
525,2,1,,1,0,,1,0.33,239
245,2,1,1,1,0,,0.95,0.69,386
283,2,1,,1,0,,0.95,0.69,386
263,2,1,1,1,0,,0.95,0.69,386
1229,8,1.5,3,3,2,100,0.4,1,2
266,2,1,1,1,0,,0.95,0.69,386
566,2,1,,1,0,,1,0.33,239
680,2,1,1,1,0,,,,0
273,2,1,1,1,0,,0.95,0.69,386
200,1,1,1,1,0,,0.95,0.69,386
1680,8,2,3,3,48,89,0,,1
283,2,2,1,1,0,,0.95,0.69,386
273,2,1,1,0,0,,0.95,0.69,386
450,2,1,1,1,0,,1,1,37
266,2,1,1,1,0,,0.95,0.69,386
266,1,1,1,1,0,,0.95,0.69,386
216,1,1,1,1,0,,0.95,0.69,386
266,1,1,1,1,0,,0.95,0.69,386
266,1,1,1,1,0,,0.95,0.69,386
166,1,1,1,1,0,,0.96,0.77,266
200,1,1,1,1,0,,0.95,0.69,386
137,1,1,1,0,0,,0.95,0.69,386
260,2,1,1,2,0,,,,9
218,1,1,1,1,19,87,0.71,1,6
250,1,1,1,1,1,80,,,9
280,1,1,1,1,0,,0.96,0.77,266
217,1,1,1,1,0,,1,0.8,369
380,2,1,,0,21,98,,1,1
600,2,1,,1,0,,,,1
1163,4,1,2,2,4,95,1,1,18
300,2,1.5,1,1,5,93,1,0.79,6
790,4,1,2,3,51,99,0.98,0.95,3
216,1,1,1,1,1,100,1,1,18
217,2,1,1,1,0,,1,1,18
470,2,1,,1,0,,1,0.33,239
667,3,2.5,1,2,8,93,1,1,18
528,2,1,,1,0,,1,0.33,239
1774,12,3,4,9,1,100,1,0.99,10
599,3,1,1,1,24,99,1,0.99,10
1650,2,1,2,1,0,,0.25,,3
250,1,1,1,1,13,87,0,,2
217,1,1,1,1,0,,0.95,0.69,386
499,2,1,,2,5,100,,,1
350,1,1,,1,0,,1,0.35,225
600,4,1,2,1,0,,1,0.33,2
870,6,2,3,4,1,,0.67,0.94,5
690,2,1,,1,0,,1,0.35,225
500,1,2,1,1,0,,,,1
680,2,1,,1,0,,1,0.33,239
210,2,1,1,1,0,,1,0.8,369
685,2,1,,1,1,100,1,0.35,225
600,3,1,,2,5,92,0,0.6,1
800,8,1,4,4,0,,0.95,0.69,386
250,2,1,1,0,0,,1,,4
499,3,1,1,2,27,95,1,0.99,10
891,2,1,1,1,2,,0.33,0,1
400,2,1,,1,0,,1,0.35,225
106,1,1,1,1,0,,0.95,0.69,386
330,2,1,1,1,44,99,,1,1
395,2,1,,1,0,,1,0.33,239
140,2,1,1,1,0,,0.95,0.69,386
600,2,1,,1,0,,1,0.33,239
106,1,1,1,1,1,100,0.95,0.69,386
300,2,1,1,1,1,80,1,,4
1400,5,1,2,1,1,80,,,1
1000,4,1,2,2,0,,1,0.33,239
147,1,1,1,1,0,,0.95,0.77,230
244,2,1,1,1,0,,0.95,0.69,386
640,2,1,,1,0,,1,0.35,225
167,1,1,1,1,0,,0.95,0.69,386
290,1,1,1,1,1,60,0.96,0.77,266
350,2,1,1,1,0,,1,1,37
500,2,1,1,1,0,,0,0,13
100,1,1,1,1,0,,1,0.8,369
460,2,1,1,1,0,,1,1,37
350,2,1,1,1,0,,1,1,37
217,2,2,1,1,0,,1,0.8,369
217,2,2,1,1,0,,1,0.8,369
531,2,1,,1,0,,1,0.35,225
400,2,1,1,1,0,,1,1,37
280,2,1,1,1,0,,1,1,37
380,1,1,1,1,1,80,1,0.5,6
280,2,1,1,1,0,,1,1,37
2000,8,2.5,4,5,0,,1,1,1
580,3,1,1,3,0,,0,,1
600,2,1,,1,39,90,1,1,4
199,1,1,1,1,0,,,1,7
919,6,1,2,3,23,91,0.82,0.84,8
400,1,1,1,1,0,,,,1
600,2,1,,1,1,80,0.25,0.61,4
200,1,1,1,1,0,,0.96,0.77,266
2000,2,1,1,1,1,,,,1
289,1,1,1,10,1,40,1,1,6
615,2,1,,0,0,,1,0.35,225
1493,6,2,2,2,22,97,1,1,11
250,2,1,1,1,0,,1,1,37
180,1,1,1,0,0,,0.96,0.77,266
600,2,1,1,1,0,,0,0,13
185,2,1,1,0,44,96,1,1,1
580,2,1.5,1,1,0,,1,1,37
8500,4,1,1,1,0,,,,2
550,2,1.5,1,1,0,,1,1,37
841,2,1,,1,0,,1,0.89,14
190,1,1,1,1,6,97,1,1,10
1000,2,1,1,1,11,100,,,1
518,2,1,,1,1,60,,1,1
400,2,1,1,1,0,,1,1,37
273,2,1,1,1,1,60,0.95,0.69,386
510,2,1,,1,0,,1,0.35,225
500,2,1,,1,0,,1,0.35,225
580,2,1,,1,0,,1,0.33,239
969,3,1,1,2,0,,0,0,2
516,2,1,,1,0,,1,0.33,239
1500,6,2,3,3,1,60,0,0.5,2
400,2,1,,0,1,100,1,0,4
400,2,1,,1,2,50,1,0,4
340,2,1,,1,1,80,0.9,1,4
200,2,3,1,3,7,100,,,10
400,2,1,,1,67,92,1,1,4
300,2,1,1,1,2,,0,,1
680,2,1,,1,0,,1,0.33,239
3875,3,,1,2,0,,0.56,1,5
585,2,1,,1,0,,1,0.33,239
555,2,1,,1,0,,1,0.35,225
148,1,1,1,1,0,,0.96,0.77,266
280,2,1,1,1,0,,1,,4
500,2,1,1,1,1,,1,0.98,12
167,1,1,1,1,1,40,0.96,0.77,266
450,2,1,,0,0,,0.47,0.83,6
460,2,1,,1,0,,1,0.33,239
180,1,1,1,1,0,,1,0.8,369
303,2,1,1,1,0,,0.29,0.5,3
1000,4,1,,2,0,,1,0.67,23
600,4,1.5,1,1,16,95,1,1,1
500,2,1,,1,0,,1,0.33,239
564,2,1,1,1,0,,,,2
260,1,1,1,1,0,,1,0.8,369
150,1,1,1,1,0,,0.96,0.77,266
267,1,1,1,1,0,,0.96,0.77,266
800,2,1,1,1,0,,,,3
1112,8,2,3,4,274,90,0.93,0.92,4
355,3,2,1,2,3,73,0,0.5,0
1200,6,1,2,0,1,80,1,0.67,23
600,2,1,,1,0,,1,0.33,239
220,1,1,1,1,0,,1,0.8,369
989,6,2,2,2,5,92,1,1,3
525,2,1,,1,0,,1,0.33,239
555,2,1,,1,0,,1,0.35,225
1300,4,1,2,1,0,,1,,1
170,1,1,1,1,0,,1,0.8,369
2500,1,1,2,1,2,100,0.25,,3
115,1,2,1,8,0,,1,1,64
800,3,1,2,2,0,,0,,0
185,2,1,1,1,0,,0.96,0.77,266
260,1,1,1,1,0,,1,0.8,369
1200,2,1,,1,0,,,,2
234,2,1,1,1,0,,1,0.8,369
699,4,1,1,2,17,95,,,2
522,2,1,1,2,3,100,,,1
650,1,1,,1,0,,1,0.35,225
1800,2,1,1,1,0,,0.78,0,1
180,2,2,1,1,0,,1,0.8,369
634,2,1,,1,0,,1,0.33,239
200,2,1,1,1,0,,1,0.8,369
270,1,1,1,1,0,,1,0.8,369
1014,2,1,1,1,16,97,1,0.8,1
1500,2,1,1,1,0,,,,2
499,2,1,,1,0,,,,1
190,1,1,1,1,0,,0.96,0.77,266
534,2,1,,1,0,,1,0.35,225
233,2,1,1,1,0,,1,0.8,369
400,2,1.5,1,1,5,100,0.25,1,3
1000,3,1,1,1,0,,1,0.67,23
130,1,1,1,1,1,100,1,1,10
525,2,1,,0,0,,1,0.35,225
501,2,1,,1,0,,1,0.35,225
698,3,1,2,2,39,92,1,0.99,10
479,3,1,1,2,1,,,,1
850,2,1.5,1,1,3,100,0.25,1,3
1043,4,1,1,1,0,,,,1
525,2,1,,2,0,,1,0.35,225
625,2,1,,1,0,,1,0.33,239
217,2,1.5,1,1,0,,1,0.8,369
679,2,1,1,1,6,84,,,1
300,1,1,1,1,0,,,,9
1100,4,1,2,2,0,,1,0.33,239
510,2,1,1,1,0,,1,0.33,239
495,2,1,,1,1,100,1,0.35,225
650,2,1,1,1,0,,,,1
595,2,1,,1,0,,1,0.35,225
1200,6,1,2,3,0,,1,0.67,23
385,1,1,,1,0,,1,0.35,225
499,4,1,1,1,25,93,1,0.99,10
534,2,1,,0,0,,1,0.35,225
700,4,1,2,2,30,98,1,0.93,4
360,2,1,,1,23,93,1,1,3
1095,3,2,1,3,1,100,0.5,0.95,36
1200,6,1,2,3,1,100,1,0.67,23
260,1,1,1,1,0,,1,0.8,369
300,1,1,1,1,0,,1,0.8,369
200,1,1,1,1,0,,1,0.8,369
1460,4,2,1,4,1,100,0.5,0.95,36
599,4,1,1,2,22,95,1,0.99,10
2220,2,1,1,1,0,,1,0.33,239
2231,6,2,1,6,0,,0.5,0.95,36
600,2,1,,1,1,100,1,0.33,239
525,2,1,,1,0,,1,0.33,239
210,1,1,1,1,0,,1,0.8,369
1800,2,1,1,1,0,,0.5,,1
193,1,1,1,1,0,,0.96,0.77,266
650,6,1,4,4,0,,1,0.8,369
190,1,1,1,1,0,,1,0.8,369
2000,6,1.5,2,2,187,88,0,1,2
1200,6,1,2,3,1,100,1,0.67,23
600,2,1,,0,0,,0.25,0.61,4
174,2,1,1,1,0,,0.95,0.69,386
580,2,1,1,0,0,,1,,1
155,2,1,1,1,44,94,1,0.98,7
172,2,1,1,1,25,95,1,0.98,7
185,2,1,1,1,53,96,1,0.98,7
236,1,1,1,1,0,,1,0.8,369
203,1,1,1,1,0,,0.96,0.77,266
210,1,1,1,1,0,,0.96,0.77,266
264,1,1,1,1,0,,0.95,0.69,386
400,1,1,1,1,0,,,,0
200,1,1,1,1,0,,0.96,0.77,266
179,2,1,1,1,34,95,1,0.98,7
635,1,1,1,1,5,84,,,1
166,1,1,1,1,18,90,0.71,1,6
218,1,1,1,1,16,96,0.71,1,6
235,2,1,1,1,0,,0.95,0.69,386
192,1,1,1,1,18,91,0.71,1,6
500,2,1,1,1,19,100,1,,1
254,1,1,1,1,0,,1,0.8,369
1200,3,2,1,1,2,100,,,1
186,2,1,1,1,0,,0.95,0.69,386
246,2,1,1,1,0,,0.95,0.69,386
280,2,1,1,1,0,,1,1,37
530,2,1,,1,1,100,1,0.33,239
186,2,1,1,1,28,96,1,0.98,7
115,8,2,1,8,2,100,1,1,64
273,1,1,1,1,0,,0.96,0.77,266
115,8,2,1,8,2,90,1,1,64
240,1,1,1,0,0,,0.96,0.77,266
115,8,2,1,8,2,100,1,1,64
115,8,2,1,8,1,100,1,1,64
115,8,2,1,8,7,94,1,1,64
543,2,1,2,1,1,100,1,1,8
115,8,2,1,8,1,100,1,1,64
203,1,1,1,1,0,,0.96,0.77,266
182,2,1,1,1,44,98,1,0.98,7
115,8,2,1,6,5,100,1,1,64
115,8,2,1,6,1,100,1,1,64
115,8,2,1,8,1,60,1,1,64
