price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
$950.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,1,100,83%,,9
$250.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,0,,100%,100%,5
$620.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,60,90,91%,99%,5
$656.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,4,93,30%,100%,3
"$2,513.00",Wan Chai,Entire home/apt,4 baths,13,4 baths,3,0,0,,100%,100%,11
$291.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,0,,100%,98%,18
$420.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,4,75,50%,95%,36
$209.00,Wan Chai,Hotel room,1 bath,1,1 bath,1,3,0,,100%,100%,6
$420.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,71,98,,100%,1
$160.00,Wan Chai,Shared room,2 shared baths,1,2 shared baths,1,1,1,80,50%,95%,36
"$1,390.00",Wan Chai,Private room,1 private bath,2,1 private bath,1,1,0,,83%,,9
$250.00,Wan Chai,Private room,2 baths,2,2 baths,1,,0,,50%,95%,36
$280.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,,0,,50%,95%,36
"$1,349.00",Wan Chai,Entire home/apt,1 bath,4,1 bath,2,3,328,95,0%,100%,1
$412.00,Wan Chai,Hotel room,2 baths,1,2 baths,1,1,93,95,50%,95%,36
$762.00,Wan Chai,Hotel room,2 baths,1,2 baths,1,1,10,98,50%,95%,36
$207.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$207.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$600.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,1,1,0,,,,0
"$12,500.00",Wan Chai,Entire home/apt,2 baths,12,2 baths,4,7,0,,90%,100%,1
$638.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,16,84,100%,100%,6
"$1,120.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,1,,83%,,9
$702.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,1,,83%,,9
$407.00,Wan Chai,Entire home/apt,2 baths,6,2 baths,2,3,193,96,100%,95%,2
$330.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,93%,83%,1
$400.00,Wan Chai,Private room,1 private bath,3,1 private bath,1,2,0,,100%,100%,18
$380.00,Wan Chai,Entire home/apt,1 bath,1,1 bath,,1,21,93,100%,100%,2
$675.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,1,2,52,91,90%,100%,1
$886.00,Wan Chai,Entire home/apt,2 baths,7,2 baths,4,4,2,80,85%,70%,0
$180.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,100%,100%,18
$330.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,85%,70%,0
$285.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,100%,100%,18
$300.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,,0,,85%,70%,0
$420.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,1,3,3,93,98%,100%,12
$410.00,Wan Chai,Private room,2 shared baths,2,2 shared baths,1,,0,,85%,70%,0
$289.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,,0,,85%,70%,0
$950.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,1,2,15,85,,,1
$250.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,4,85,,,8
$368.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,,0,,85%,70%,0
$390.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,,1,80,85%,70%,0
$328.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,,0,,85%,70%,0
$378.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,,0,,85%,70%,0
$280.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,100%,100%,18
$314.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,272,97,0%,0%,0
$450.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,85%,70%,0
"$1,977.00",Wan Chai,Entire home/apt,3 baths,11,3 baths,4,7,255,87,67%,94%,5
"$1,240.00",Wan Chai,Entire home/apt,1 bath,4,1 bath,2,3,1,100,100%,100%,2
$400.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,1,1,80,100%,50%,6
"$1,800.00",Wan Chai,Entire home/apt,2 baths,5,2 baths,2,2,4,75,0%,0%,1
$754.00,Wan Chai,Entire home/apt,3 baths,10,3 baths,4,5,170,93,93%,92%,4
$165.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,0,,95%,77%,230
$285.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,1,,,,8
$168.00,Wan Chai,Private room,1 bath,2,1 bath,1,1,0,,98%,56%,0
$368.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,,0,,85%,70%,0
$200.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,216,93,100%,95%,2
$215.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,1,0,,100%,100%,18
$250.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,100%,3
$248.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
$829.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,1,1,65,87,100%,100%,6
$729.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,1,1,21,90,100%,100%,6
$729.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,52,82,100%,100%,6
"$1,100.00",Wan Chai,Entire home/apt,1 bath,3,1 bath,1,1,0,,83%,,9
$620.00,Wan Chai,Shared room,1 shared bath,1,1 shared bath,1,1,1,100,,,2
$305.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,,0,,0%,,0
$990.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,83%,,9
"$1,600.00",Wan Chai,Entire home/apt,2.5 baths,5,2.5 baths,3,3,0,,100%,,1
$209.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
"$1,240.00",Wan Chai,Entire home/apt,1 bath,4,1 bath,2,3,77,96,100%,100%,2
$764.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,1,1,21,88,100%,100%,6
"$3,700.00",Wan Chai,Entire home/apt,2 baths,3,2 baths,2,2,0,,0%,,2
"$3,700.00",Wan Chai,Entire home/apt,2 baths,4,2 baths,2,2,1,,0%,,2
"$1,300.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,33%,239
$231.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,0,0,,96%,77%,266
"$1,500.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,33%,239
"$1,200.00",Wan Chai,Entire home/apt,1 bath,6,1 bath,2,3,3,100,100%,67%,23
"$1,200.00",Wan Chai,Entire home/apt,1 bath,5,1 bath,2,3,1,,20%,,1
$499.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,26,93,100%,100%,2
$670.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
"$3,115.00",Wan Chai,Entire home/apt,4 baths,13,4 baths,3,4,98,96,100%,100%,11
"$1,690.00",Wan Chai,Entire home/apt,2 baths,3,2 baths,2,2,18,100,40%,75%,2
"$1,030.00",Wan Chai,Private room,1 private bath,3,1 private bath,1,1,1,100,100%,100%,11
$225.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
$165.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,,1,0,,96%,77%,266
$610.00,Wan Chai,Entire home/apt,1 bath,5,1 bath,2,2,1,100,85%,70%,0
$404.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,,1,0,,98%,100%,12
$899.00,Wan Chai,Entire home/apt,1.5 baths,2,1.5 baths,1,1,0,,50%,50%,1
"$3,000.00",Wan Chai,Entire home/apt,2 baths,6,2 baths,3,3,3,100,92%,52%,5
$195.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,,0,,100%,100%,18
$300.00,Wan Chai,Private room,1 private bath,3,1 private bath,,2,1,40,100%,98%,18
"$1,500.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$798.00,Wan Chai,Private room,1 private bath,3,1 private bath,1,2,5,100,100%,100%,11
$797.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,0,,100%,100%,11
$733.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,0,,100%,33%,239
$399.00,Wan Chai,Private room,1 private bath,2,1 private bath,4,1,4,80,,,5
"$1,999.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,5,100,,,5
"$1,189.00",Wan Chai,Entire home/apt,2 baths,4,2 baths,2,2,1,80,100%,20%,1
$450.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,,,1
"$1,000.00",Wan Chai,Entire home/apt,1 bath,4,1 bath,2,2,0,,100%,33%,239
"$1,050.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,,1,0,,100%,33%,239
$105.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$104.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$104.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$300.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$320.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$304.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,1,100,100%,80%,369
"$1,000.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,11,100,,100%,1
$650.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,,2,4,100,100%,88%,1
$104.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$616.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,0,,100%,33%,239
$500.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,,1,1,40,100%,33%,239
$260.00,Wan Chai,Private room,1 bath,2,1 bath,1,1,0,,96%,77%,266
"$2,100.00",Wan Chai,Entire home/apt,2 baths,4,2 baths,3,1,15,97,100%,100%,2
$570.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,5,92,,,5
$350.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,11,98,,,3
$500.00,Wan Chai,Private room,2 shared baths,3,2 shared baths,1,3,20,100,100%,,7
$900.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,2,2,32,95,92%,100%,2
$930.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,2,2,14,99,100%,97%,4
$500.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,1,1,,,0%,4
"$1,000.00",Wan Chai,Hotel room,1 bath,1,1 bath,,1,1,100,,,5
$999.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,,1,0,,100%,33%,239
$900.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,2,2,6,100,92%,100%,2
$600.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,25%,61%,4
$491.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,6,97,100%,100%,3
$184.00,Wan Chai,Private room,,1,,1,1,1,40,96%,77%,266
"$1,300.00",Wan Chai,Entire home/apt,1 bath,4,1 bath,2,1,2,100,,,1
"$1,279.00",Wan Chai,Entire home/apt,2 baths,6,2 baths,3,3,0,,,,2
$120.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,4,90,100%,100%,23
$800.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,99%,3
$120.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,4,90,100%,100%,23
$349.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,3,100,,100%,1
$245.00,Wan Chai,Private room,1 bath,1,1 bath,1,,0,,,50%,0
$262.00,Wan Chai,Private room,1 bath,2,1 bath,1,,0,,,50%,0
$840.00,Wan Chai,Private room,1 bath,2,1 bath,1,,0,,,50%,0
$84.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,0,18,89,100%,100%,23
$100.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,14,96,100%,100%,23
$140.00,Wan Chai,Shared room,2 shared baths,1,2 shared baths,1,1,1,80,50%,95%,36
$850.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,,1,4,100,100%,100%,2
$450.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,7,94,91%,75%,3
$600.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,0,1,,75%,33%,0
$400.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$988.00,Wan Chai,Entire home/apt,1 bath,10,1 bath,2,4,32,97,100%,17%,1
$300.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,0%,,1
$567.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,1,0,,,0%,4
$283.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,100%,4
$280.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,2,100,100%,91%,1
$266.00,Wan Chai,Private room,1 private bath,1,1 private bath,,1,0,,96%,77%,266
$280.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,4,100,100%,91%,1
$280.00,Wan Chai,Entire home/apt,1 bath,1,1 bath,1,1,6,100,100%,91%,1
$700.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,1,100,100%,33%,239
$220.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,104,93,50%,100%,1
$230.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$280.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,7,97,100%,91%,1
$499.00,Wan Chai,Shared room,1 shared bath,4,1 shared bath,1,4,0,,,,5
"$1,070.00",Wan Chai,Entire home/apt,1 bath,6,1 bath,,1,1,80,100%,100%,18
$150.00,Wan Chai,Shared room,3 shared baths,2,3 shared baths,1,1,1,80,90%,85%,28
$950.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,1,1,77,92,70%,98%,2
"$1,379.00",Wan Chai,Entire home/apt,1 bath,6,1 bath,2,3,11,91,91%,75%,3
"$1,680.00",Wan Chai,Entire home/apt,2 baths,8,2 baths,4,5,5,96,90%,94%,6
"$1,020.00",Wan Chai,Entire home/apt,1 bath,6,1 bath,3,3,13,93,,,1
$193.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,1,100,96%,77%,266
$115.00,Wan Chai,Shared room,3 shared baths,8,3 shared baths,1,8,29,92,100%,100%,64
$225.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,77%,230
"$1,057.00",Wan Chai,Entire home/apt,1 bath,6,1 bath,2,2,0,,70%,97%,16
$600.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,83%,50%,6
$293.00,Wan Chai,Entire home/apt,1 bath,1,1 bath,,1,264,90,100%,80%,6
"$1,288.00",Wan Chai,Entire home/apt,1 bath,8,1 bath,2,3,3,93,93%,100%,5
$600.00,Wan Chai,Entire home/apt,1 bath,5,1 bath,2,2,0,,93%,100%,5
$500.00,Wan Chai,Entire home/apt,1 bath,1,1 bath,,1,0,,100%,35%,225
$520.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,1,,100%,,1
"$1,148.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,,1,0,,100%,33%,239
"$1,000.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,,1,0,,100%,33%,239
"$1,051.00",Wan Chai,Private room,1 shared bath,2,1 shared bath,,1,0,,100%,33%,239
$150.00,Wan Chai,Shared room,3 shared baths,1,3 shared baths,1,1,0,,,100%,3
$115.00,Wan Chai,Shared room,2 shared baths,8,2 shared baths,1,6,13,91,100%,100%,64
$115.00,Wan Chai,Shared room,3 shared baths,8,3 shared baths,1,8,28,90,100%,100%,64
$465.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,1,0,,,,0
"$1,200.00",Wan Chai,Entire home/apt,1 bath,5,1 bath,2,3,1,100,100%,67%,23
$550.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,2,9,93,,,4
$799.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,86,97,90%,78%,1
$600.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,2,23,93,,,4
$800.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,99%,3
$500.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,2,4,100,100%,99%,3
$600.00,Wan Chai,Entire home/apt,1 bath,4,1 bath,2,2,0,,,,1
"$3,000.00",Wan Chai,Private room,5 baths,13,5 baths,6,11,2,90,,,4
$600.00,Wan Chai,Private room,1 private bath,3,1 private bath,1,2,13,95,100%,,7
$500.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,13,100,100%,100%,4
$350.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,17,84,,,4
$240.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,1,80,100%,100%,19
$420.00,Wan Chai,Private room,1 private bath,2,1 private bath,,1,0,,100%,,4
$120.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,16,93,100%,100%,23
$966.00,Wan Chai,Entire home/apt,1 bath,1,1 bath,,1,0,,83%,,9
"$1,000.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,1,0,0,,100%,67%,2
$269.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,70%,100%,2
$120.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,20,89,100%,100%,23
$555.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,0,0,,100%,33%,239
"$1,535.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
"$1,170.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$337.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,150,93,100%,99%,7
"$1,800.00",Wan Chai,Entire home/apt,1 bath,3,1 bath,3,3,0,,0%,,1
$337.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,142,95,100%,99%,7
"$1,265.00",Wan Chai,Hotel room,1 bath,2,1 bath,,1,5,96,,,5
$180.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$600.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,91%,75%,3
$465.00,Wan Chai,Private room,1 private bath,1,1 private bath,,1,8,85,,,1
$500.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,2,90,100%,50%,6
$969.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,1,2,1,100,80%,50%,1
$90.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$160.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$250.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,1,0,,,,1
$310.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,184,93,100%,99%,7
"$2,265.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
"$1,400.00",Wan Chai,Entire home/apt,1 bath,6,1 bath,2,3,1,100,100%,67%,23
$250.00,Wan Chai,Private room,1.5 shared baths,1,1.5 shared baths,1,0,0,,100%,,2
$285.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,,0
$268.00,Wan Chai,Private room,1 shared bath,1,1 shared bath,1,3,2,70,70%,100%,2
$120.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,9,98,100%,100%,23
$120.00,Wan Chai,Private room,3 shared baths,1,3 shared baths,1,1,9,93,100%,100%,23
$797.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,2,1,100,100%,100%,11
$337.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,185,94,100%,99%,7
$337.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,235,94,100%,99%,7
$191.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,160,94,100%,99%,7
$115.00,Wan Chai,Shared room,3 shared baths,8,3 shared baths,1,6,18,86,100%,100%,64
$191.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,159,93,100%,99%,7
$200.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,1,80,,,8
"$1,600.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
"$1,000.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,3
$120.00,Wan Chai,Private room,2 shared baths,1,2 shared baths,1,1,6,97,100%,100%,23
$379.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,2,100,100%,100%,3
"$1,500.00",Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,9,93,,67%,1
$155.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$400.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$256.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
"$3,400.00",Wan Chai,Entire home/apt,2 baths,4,2 baths,2,2,0,,0%,,1
$230.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$435.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$267.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,98%,56%,0
$318.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$433.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$435.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$330.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,0,,98%,56%,0
"$6,000.00",Wan Chai,Entire home/apt,1 bath,1,1 bath,1,1,0,,98%,56%,0
$350.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,2,0,,100%,100%,1
$335.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$185.00,Wan Chai,Shared room,1 shared bath,1,1 shared bath,1,1,0,,90%,83%,5
$435.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$220.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,,,8
$320.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$220.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,1,80,,,8
$400.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$300.00,Wan Chai,Shared room,1 shared bath,2,1 shared bath,1,2,0,,,,8
$115.00,Wan Chai,Shared room,2 shared baths,8,2 shared baths,1,6,71,89,100%,100%,64
$317.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$300.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$400.00,Wan Chai,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,,0
$197.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$435.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$287.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$800.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,2,2,3,93,78%,67%,1
$400.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$220.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,1,80,,,8
$350.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,0,,47%,83%,6
$466.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$115.00,Wan Chai,Shared room,3 shared baths,8,3 shared baths,1,8,113,89,100%,100%,64
$360.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$115.00,Wan Chai,Shared room,2 shared baths,8,2 shared baths,1,8,210,92,100%,100%,64
$340.00,Wan Chai,Private room,1 private bath,3,1 private bath,2,,0,,98%,56%,0
"$10,000.00",Wan Chai,Shared room,1 shared bath,2,1 shared bath,1,1,0,,,,1
$250.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,98%,56%,0
$365.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,0,,98%,56%,0
$107.00,Wan Chai,Private room,1 bath,1,1 bath,1,5,0,,95%,77%,230
$375.00,Wan Chai,Entire home/apt,2 baths,16,2 baths,,1,0,,100%,100%,5
$175.00,Wan Chai,Shared room,1.5 shared baths,1,1.5 shared baths,1,0,0,,90%,83%,5
$280.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,98%,56%,0
$830.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,29,96,80%,100%,1
$328.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,1,80,,,1
$285.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,,0,,98%,56%,0
$240.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$400.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$400.00,Wan Chai,Entire home/apt,1 bath,3,1 bath,1,1,0,,98%,56%,0
$283.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,0,,98%,56%,0
$580.00,Wan Chai,Private room,1 bath,1,1 bath,,1,0,,100%,,2
"$1,200.00",Wan Chai,Entire home/apt,1 bath,4,1 bath,1,1,0,,100%,100%,0
$817.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,,,0,,,,5
"$1,000.00",Wan Chai,Entire home/apt,2 baths,4,2 baths,2,2,36,99,80%,93%,1
$170.00,Wan Chai,Shared room,1 shared bath,1,1 shared bath,1,1,0,,90%,83%,5
$264.00,Wan Chai,Private room,1 private bath,2,1 private bath,1,1,1,,100%,100%,8
$493.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,3,47,100%,100%,8
$433.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$435.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,0,,98%,56%,0
"$1,000.00",Wan Chai,Entire home/apt,1 bath,3,1 bath,3,3,0,,92%,100%,2
$350.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$164.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$200.00,Wan Chai,Private room,1 private bath,1,1 private bath,1,,0,,98%,56%,0
$300.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$300.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$197.00,Wan Chai,Private room,1 bath,1,1 bath,1,1,0,,96%,77%,266
$350.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,,0,,47%,83%,6
$320.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
$320.00,Wan Chai,Entire home/apt,1 bath,2,1 bath,1,1,0,,98%,56%,0
